price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,area_log,furnishingstatus_furnished,furnishingstatus_semi-furnished,furnishingstatus_unfurnished,price_log
-0.25579725732230824,-1.2534919555201425,4.0,4.0,1.0,True,True,True,True,True,2,True,,0,0,1,-0.29544177767235896
-0.3214398102225945,0.07297919484454357,3.0,3.0,3.0,True,True,True,True,True,3,True,0.07043907375372263,0,0,1,-0.3877820935792192
0.36560904887085854,-1.5815172170790763,3.0,2.0,2.0,True,True,True,True,True,2,True,,0,0,1,0.31160051877290224
-0.4745100892608312,0.5897502471741192,3.0,2.0,3.0,True,True,True,True,False,2,False,0.4635769266452354,0,0,1,-0.64342428820402
-0.5047583391741607,0.3918849672447202,4.0,3.0,2.0,True,True,True,True,False,1,False,0.3306589200238606,0,1,0,-0.7027094318575309
-0.25774837861998556,1.0150500597597967,3.0,3.0,3.0,True,True,True,True,True,2,False,0.7006440386432993,0,0,1,-0.29806698092837425
-1.042691403038779,1.4013847823035115,4.0,3.0,3.0,True,True,True,True,False,3,False,0.8760455635841208,0,0,1,
-0.17548314099378964,-1.0943154174763803,4.0,1.0,1.0,True,True,True,True,True,3,True,,1,0,0,-0.1929576896400334
-1.379496379801161,0.5784199727647542,3.0,4.0,2.0,True,True,True,True,False,1,False,0.45642432945053973,1,0,0,
-0.7233079906912774,-0.03756006768584694,3.0,3.0,2.0,True,True,True,True,True,1,False,-0.03828362275295265,0,0,1,-1.2848502711435732
0.9448637390870381,-1.1064747363547232,3.0,3.0,2.0,True,True,True,True,False,2,True,,0,0,1,0.6651919175916425
-0.8634641242210308,0.4955155258669613,3.0,4.0,4.0,True,True,True,True,False,2,False,0.4024709807571195,0,1,0,-1.9911678726703284
0.002590722255385826,-0.7908851418304582,5.0,4.0,1.0,True,True,True,True,False,0,True,-1.5648716173506436,1,0,0,0.00258737211941727
1.1438957208481175,-0.9426002796534192,5.0,4.0,1.0,True,True,True,True,False,2,False,-2.857715847679272,0,1,0,0.7626246043615819
0.27049012466929023,0.029730708379528285,5.0,2.0,3.0,True,True,True,True,False,2,False,0.029297319882796605,0,1,0,0.23940275095707464
-1.0709163331226579,0.7644022819721362,4.0,2.0,1.0,True,True,True,True,True,2,True,0.5678119825895344,0,0,1,
1.008914989388647,1.2925036087110768,4.0,4.0,4.0,True,True,True,True,True,-12,True,0.8296444992851183,0,1,0,0.6975947700488199
0.9975217088868672,0.8050254609520547,5.0,4.0,1.0,True,True,True,True,False,1,False,0.5905746974759706,1,0,0,0.6919072666277053
-1.6785890698207115,1.175884686741515,5.0,4.0,3.0,True,True,True,True,False,1,True,0.777435334364099,1,0,0,
0.6185821385655583,0.5963826029259426,5.0,4.0,4.0,True,True,True,True,False,2,False,0.46774019644197073,0,1,0,0.48155054290524363
-0.34607418405560336,-1.6815552496690798,3.0,1.0,1.0,True,True,True,True,False,0,True,,0,0,1,-0.4247613652364333
1.2113127140862132,-1.4778866584568353,5.0,3.0,2.0,True,True,True,True,True,1,True,,1,0,0,0.7935863274627574
-1.4829815289894306,-0.1558370785933648,4.0,1.0,3.0,True,True,True,True,False,3,False,-0.16940976817302295,1,0,0,
-0.25041993415503333,0.7889972678851481,4.0,3.0,1.0,True,True,True,True,True,2,True,0.5816552773510996,0,1,0,-0.2882421414678673
-0.36737392488858067,0.5306117417203603,4.0,2.0,4.0,True,True,True,True,True,2,True,0.4256674866829318,0,0,1,-0.45787575000429764
1.087382466847583,1.1244839296648832,5.0,2.0,1.0,True,True,True,True,False,0,False,0.7535289162536437,1,0,0,0.7359108728512358
0.1913840130431242,-0.8071896830536909,3.0,2.0,2.0,True,True,True,True,True,1,True,-1.6460483871050526,0,0,1,0.17511566749150126
-0.0568486267117314,1.1816879980243604,3.0,3.0,3.0,True,True,True,True,False,0,True,0.7800988881972264,1,0,0,-0.0585284861258657
-0.11464325790625783,1.0194716302610123,4.0,1.0,2.0,True,True,True,True,True,2,True,0.7028359080202129,0,0,1,-0.1217646167855376
-1.7904562924538765,0.5444291495366591,3.0,4.0,2.0,True,True,True,True,True,1,True,0.43465435957368714,1,0,0,
1.335444295441902,0.7212919695852839,3.0,2.0,4.0,True,True,True,True,True,0,False,0.543075153964789,0,0,1,0.8482021494411133
-0.8337547218863017,0.2042445690993823,5.0,1.0,3.0,True,True,True,True,False,1,False,0.18585245673964113,1,0,0,-1.7942910021731466
-0.031823324243267344,0.05943813518457074,4.0,2.0,3.0,True,True,True,True,True,3,True,0.057738706445272237,0,1,0,-0.03234069208201311
-0.3913097926011816,-0.28765514916085544,5.0,2.0,1.0,True,True,True,True,False,2,True,-0.3391931437592217,0,1,0,-0.4964458313415532
-1.455314816821945,0.7585989706892907,5.0,3.0,2.0,True,True,True,True,False,1,True,0.5645174526613826,0,0,1,
-1.4609046267250079,0.029730708379528285,3.0,2.0,1.0,True,True,True,True,False,3,False,0.029297319882796605,0,1,0,
1.3983303905762758,-1.5779246910468387,4.0,1.0,1.0,True,True,True,True,True,3,False,,0,0,1,0.8747728246696108
-1.2920580880244146,-1.4541207170128012,4.0,4.0,2.0,True,True,True,True,True,3,True,,0,1,0,
-1.3947519882628439,1.3563400328223774,3.0,4.0,4.0,True,True,True,True,True,3,True,0.8571095817005856,0,0,1,
-1.7519316254836126,1.0092467484769512,3.0,4.0,4.0,True,True,True,True,True,1,False,0.6977598998323881,0,1,0,
1.6001787020564453,-0.6317086037866959,5.0,4.0,3.0,True,True,True,True,True,0,True,-0.998880816614998,1,0,0,0.9555801742257023
1.2091608456514102,-0.397641715378594,4.0,4.0,4.0,True,True,True,True,True,0,True,-0.5069028535306951,1,0,0,0.7926127355723414
-1.3359401208442274,0.033461408489928963,4.0,3.0,2.0,True,True,True,True,False,2,False,0.03291375884253636,0,1,0,
-0.17664242636169358,-1.7224547768053242,5.0,1.0,4.0,True,True,True,True,False,1,True,,0,0,1,-0.19436469679566198
0.07262212411557979,-0.14091427815176205,5.0,4.0,4.0,True,True,True,True,True,0,False,-0.15188656937120043,1,0,0,0.07010623397672881
-0.012847436965495939,0.1473168488962312,3.0,2.0,1.0,True,True,True,True,False,0,False,0.13742604140869497,0,0,1,-0.012930679017048675
-1.4073673609853712,-0.6684629085780508,3.0,1.0,4.0,True,True,True,True,True,1,True,-1.104015585956429,0,0,1,
0.1634378984274753,0.5784199727647542,3.0,3.0,3.0,True,True,True,True,False,3,False,0.45642432945053973,1,0,0,0.15137932754197736
0.25704534930127015,-1.2891408676861935,4.0,2.0,2.0,True,True,True,True,True,0,False,,0,0,1,0.22876400636487024
-0.3837430342833843,-1.1120016994812427,4.0,4.0,1.0,True,True,True,True,False,3,True,,1,0,0,-0.4840912502950175
0.44732722119939045,-1.0329661267720134,4.0,3.0,4.0,True,True,True,True,False,3,True,,0,0,1,0.36971855974779083
-0.3970445865477241,0.9794011475937457,4.0,2.0,2.0,True,True,True,True,True,3,False,0.6827943482487739,0,1,0,-0.5059120261955767
0.5294521706215717,0.3509854401084757,4.0,4.0,3.0,True,True,True,True,True,0,False,0.3008342817982086,0,0,1,0.4249096128688497
0.07710899872431788,0.9630966063705132,5.0,2.0,3.0,True,True,True,True,True,2,False,0.6745231277209239,0,1,0,0.07428059892544418
1.3209335645153433,-0.9660898729411272,5.0,3.0,2.0,True,True,True,True,True,2,True,-3.3840415759075593,0,1,0,0.8419695032356486
-0.3385197523164015,0.029730708379528285,4.0,4.0,1.0,True,True,True,True,False,3,True,0.029297319882796605,0,1,0,-0.41327515576168206
0.38553584364027776,1.7050914061057594,3.0,1.0,2.0,True,True,True,True,True,0,True,0.9951357032638487,0,0,1,0.32608695553138944
-0.8393556844080938,-0.7159947914661187,4.0,1.0,1.0,True,True,True,True,True,0,True,-1.2587627010810722,0,0,1,-1.8285625778501744
-0.85357586026776,-0.9268484347428386,4.0,1.0,1.0,True,True,True,True,True,2,False,-2.615221753834322,0,0,1,-1.9212478021661825
1.1128656136638777,0.8058545054210327,3.0,1.0,4.0,True,True,True,True,False,3,False,0.591033889967145,1,0,0,0.748045136830903
0.7412844237841099,-0.3910093596267706,5.0,1.0,4.0,True,True,True,True,False,2,False,-0.4959523802356137,1,0,0,0.5546230154981483
-0.08647467789595803,0.1520147675537728,3.0,4.0,3.0,True,True,True,True,True,3,False,0.14151238124863058,0,1,0,-0.09044418367520235
1.234154451203486,-0.5045884518767468,4.0,4.0,2.0,True,True,True,True,False,2,False,-0.7023664514935759,1,0,0,0.8038628348746792
0.021851881780651568,-0.36226915136886906,5.0,3.0,1.0,True,True,True,True,False,2,True,-0.4498389519977367,0,0,1,0.021616551513650828
-0.4762422670434563,0.813868601954486,4.0,2.0,3.0,True,True,True,True,True,1,False,0.5954619135426212,1,0,0,-0.6467260432599523
0.21405787389952588,-1.4494227983552597,3.0,1.0,2.0,True,True,True,True,True,2,False,,0,0,1,0.19396836357642117
0.3720124129612201,1.5312684157767205,4.0,2.0,1.0,True,True,True,True,False,3,True,0.9287205272148278,0,1,0,0.31627857661059455
1.5509592607048095,-0.4357777609515787,4.0,1.0,1.0,True,True,True,True,False,0,False,-0.572307064231797,0,0,1,0.9364694691006795
-0.891285799090859,-0.747774829443606,4.0,2.0,4.0,True,True,True,True,False,1,True,-1.3774330564805917,1,0,0,-2.2190328502496737
1.1595815856007743,1.5962102325133247,3.0,1.0,2.0,True,True,True,True,True,3,False,0.9540527788114616,0,1,0,0.7699144925617848
1.6397728464648464,0.6287153372160819,3.0,1.0,4.0,True,True,True,True,True,2,False,0.4877915673984269,0,0,1,0.9706928704505731
-1.627269414268387,0.9152883753261193,4.0,4.0,4.0,True,True,True,True,True,0,True,0.6498681989330894,0,1,0,
-1.2915028050076869,0.28991249756043497,4.0,3.0,4.0,True,True,True,True,True,3,True,0.2545743847244308,1,0,0,
-0.11785462512033501,-1.3093142830979898,3.0,2.0,1.0,True,True,True,True,False,0,True,,1,0,0,-0.12539841243074534
-0.8787978010138179,0.28410918627758946,3.0,2.0,3.0,True,True,True,True,True,1,False,0.25006523769414657,0,0,1,-2.110295062061166
-0.47098644872233636,0.8879299078498476,5.0,4.0,4.0,True,True,True,True,False,1,True,0.6354809419546262,0,1,0,-0.6367412306699689
-0.033584264042615095,-0.7030064281187978,3.0,124.0,1.0,True,True,True,True,False,2,False,-1.2140447839112969,1,0,0,-0.03416116886566819
-0.9571966018205793,0.6624298122878509,3.0,4.0,2.0,True,True,True,True,False,3,True,0.5082802744839388,0,1,0,-3.1511377828307015
-0.01870021387859476,-1.085748624630275,4.0,2.0,2.0,True,True,True,True,True,2,False,,0,0,1,-0.018877273724053834
-1.0124372833261184,0.300690075657148,3.0,2.0,1.0,True,True,True,True,True,3,True,0.2628949510570256,0,0,1,
-0.7692732152937187,-0.3791263889047536,3.0,4.0,1.0,True,True,True,True,True,0,True,-0.47662774256900875,0,1,0,-1.4665210186506126
1.4768195862927371,-1.6497752116915925,3.0,1.0,3.0,True,True,True,True,False,3,True,,1,0,0,0.906975312284433
1.6687444150236488,1.3043865794330938,5.0,4.0,1.0,True,True,True,True,False,1,False,0.8348145149713928,0,1,0,0.9816081052614223
-0.5622048912683494,-0.8815273371053785,4.0,3.0,1.0,True,True,True,True,False,0,False,-2.133073037893037,0,1,0,-0.8260042663366662
0.4009622632624972,0.0365012382095147,3.0,4.0,4.0,True,True,True,True,False,3,False,0.03585084749936543,0,1,0,0.3371593314192937
0.11526856417618372,-1.435605390538961,3.0,1.0,4.0,True,True,True,True,False,0,True,,0,0,1,0.10909524064083298
-0.0632502298622936,0.9448576280529987,5.0,1.0,2.0,True,True,True,True,False,3,False,0.6651887754467625,0,0,1,-0.06533908669112308
-0.8181316639864884,0.8462013362446251,3.0,3.0,1.0,True,True,True,True,True,3,True,0.6131301963547297,0,0,1,-1.7044722822031964
-1.0743847975474399,0.7340039847762788,5.0,2.0,2.0,True,True,True,True,True,1,True,0.5504331763812452,0,1,0,
-1.4809869711767027,-1.4861771031466144,5.0,1.0,2.0,True,True,True,True,True,0,False,,1,0,0,
0.6320210441342472,1.1206150554763197,3.0,1.0,1.0,True,True,True,True,True,0,False,0.7517061671148025,0,1,0,0.48981915114888197
0.002590722255385826,0.23049764395035005,3.0,4.0,1.0,True,True,True,True,True,2,True,0.20741867613795728,0,1,0,0.00258737211941727
-1.3282571404996733,-1.3336329208546756,5.0,3.0,4.0,True,True,True,True,True,3,True,,0,0,1,
-0.5276217945489589,1.1253129741338612,4.0,4.0,3.0,True,True,True,True,True,3,False,0.7539190734768058,0,1,0,-0.74997533151695
-1.0037945907909196,0.5980406918638985,3.0,1.0,4.0,True,True,True,True,True,0,True,0.46877831126511765,0,1,0,
-1.743351739801257,1.2742646303935625,5.0,2.0,3.0,True,True,True,True,True,3,False,0.8216567607623575,1,0,0,
-1.5513969750937564,0.5955535584569647,5.0,3.0,1.0,True,True,True,True,True,3,False,0.46722073461961316,0,0,1,
0.9299479920066296,-0.12267529983424763,5.0,3.0,2.0,True,True,True,True,False,3,False,-0.13087811549005882,0,1,0,0.6574930554068893
-1.0504729960120966,-0.5067992371273546,5.0,4.0,2.0,True,True,True,True,False,0,True,-0.7068389609116247,0,0,1,
-1.4340696651227474,-0.11797738117670603,3.0,4.0,2.0,True,True,True,True,True,3,False,-0.12553757837980156,0,1,0,
0.9098738652739983,0.9774667104994639,4.0,1.0,4.0,True,True,True,True,False,1,True,0.6818165863836976,1,0,0,0.6470372007542985
-1.0880743435475693,-1.2778105932768284,3.0,3.0,4.0,True,True,True,True,False,2,False,,0,0,1,
0.2740507449435714,0.6193194999009987,3.0,3.0,3.0,True,True,True,True,False,2,False,0.4820059992041176,0,0,1,0.2422013875526265
1.1386175972895392,0.685919405575559,3.0,1.0,1.0,True,True,True,True,True,3,True,0.5223110562873768,0,1,0,0.7601596377221365
0.44489242843682564,-1.5931238396447673,3.0,2.0,1.0,True,True,True,True,True,3,False,,0,0,1,0.3680348748049483
-1.1885341981605595,1.1822406943370123,3.0,4.0,2.0,True,True,True,True,True,2,False,0.7803521903726605,1,0,0,
-0.12902544022746404,-0.10277823257877733,4.0,2.0,3.0,True,True,True,True,True,3,False,-0.10845221512657455,0,0,1,-0.1381425106244691
-1.5201473374145311,1.6144492108308393,3.0,3.0,4.0,True,True,True,True,False,3,True,0.9610534484986085,0,0,1,
-0.5976790235262099,1.0683852539307102,3.0,2.0,4.0,True,True,True,True,True,2,False,0.7267682322990409,1,0,0,-0.91050506001412
-0.2726101235465475,-1.3905606410578268,4.0,2.0,1.0,True,True,True,True,True,0,False,,1,0,0,-0.3182926639670475
1.0994595789714432,-1.1752854272798912,5.0,4.0,1.0,True,True,True,True,False,1,False,,0,0,1,0.7416799682639644
0.08342196790497958,1.1302872409477287,5.0,2.0,1.0,True,True,True,True,False,3,False,0.7562568255342653,0,1,0,0.08012452085442043
1.5476111271663162,1.0498699274568697,5.0,2.0,3.0,True,True,True,True,False,1,True,0.7177763411162399,0,1,0,0.9351561072109508
-1.444053606805116,1.5956575362006729,5.0,2.0,1.0,True,True,True,True,False,2,False,0.9538398703402289,1,0,0,
1.0627445711349757,-0.6538164562927741,3.0,2.0,4.0,True,True,True,True,True,3,False,-1.0607861714332798,1,0,0,0.7240374121408838
-1.530020339889541,-1.6848714275449914,4.0,1.0,2.0,True,True,True,True,True,3,True,,1,0,0,
-1.3270086341819356,0.7887209197288221,5.0,2.0,3.0,True,True,True,True,False,3,True,0.5815007944419469,1,0,0,
0.9811737307696557,1.2822787269270157,4.0,3.0,3.0,True,True,True,True,True,3,False,0.8251743854917409,0,1,0,0.6836894623918987
0.7352097684562932,-1.4712543027050118,5.0,3.0,4.0,True,True,True,True,False,0,True,,0,0,1,0.5511283100999126
0.15597620951770577,0.008590074420591102,4.0,2.0,2.0,True,True,True,True,True,0,True,0.008553389664803011,0,0,1,0.14494519003642994
1.354793501957135,-0.29926177172654644,3.0,3.0,1.0,True,True,True,True,True,0,True,-0.3556208878318847,1,0,0,0.85645303867994
-1.772451856965412,0.5933427732063569,4.0,2.0,4.0,True,True,True,True,True,2,False,0.4658341824242047,0,1,0,
0.18436608096279025,-0.421684004978954,3.0,4.0,1.0,True,True,True,True,False,2,False,-0.5476348555093886,1,0,0,0.16920767867479222
-1.775170748015605,-0.027887882214437765,5.0,2.0,1.0,True,True,True,True,True,2,True,-0.028284133657700602,1,0,0,
-0.12652901457192206,-0.15031011546684525,3.0,1.0,4.0,True,True,True,True,False,3,True,-0.16288383779441,0,1,0,-0.1352803664129637
-1.0960649013770762,-0.08371020979228497,4.0,4.0,1.0,True,True,True,True,True,1,False,-0.08742259948523144,0,0,1,
0.8388897949823572,-0.4241711383858877,4.0,4.0,2.0,True,True,True,True,False,1,True,-0.5519447776870048,1,0,0,0.6091620172263816
0.1088886792831468,1.2817260306143639,3.0,2.0,4.0,True,True,True,True,True,2,False,0.824932187534151,0,0,1,0.10335832396392097
0.1683972918823717,1.2554729557633961,4.0,2.0,4.0,True,True,True,True,True,2,False,0.8133596874434627,0,1,0,0.15563297372867008
0.6026133494851398,1.0645163797421464,3.0,2.0,4.0,True,True,True,True,False,1,False,0.7248960003121204,0,1,0,0.4716356402192774
-0.48065576916055486,-0.1453358486529777,3.0,4.0,1.0,True,True,True,True,False,1,False,-0.15704669265572238,0,1,0,-0.6551883577950756
-0.4943007046857675,-0.863288358787864,4.0,3.0,4.0,True,True,True,True,True,2,True,-1.9898813800474922,0,1,0,-0.6818130643829675
0.8627417245645226,-1.0050549629830898,5.0,4.0,1.0,True,True,True,True,True,3,True,,0,1,0,0.6220494478513189
1.2357792116583508,0.5460872384746149,5.0,4.0,2.0,True,True,True,True,False,1,False,0.43572737708200837,1,0,0,0.8045898078675536
-0.04925545429694388,0.07353189115719552,4.0,4.0,3.0,True,True,True,True,False,0,True,0.0709540455407037,0,0,1,-0.05050986902634667
0.7700352878880606,-1.7243892138996062,5.0,1.0,4.0,True,True,True,True,True,3,True,,0,1,0,0.5709994830469264
-1.757418126918447,-1.0921046322257724,3.0,1.0,4.0,True,True,True,True,True,3,True,,1,0,0,
-1.7383759109082335,-0.4106300787259149,4.0,1.0,2.0,True,True,True,True,False,1,False,-0.5287012427698927,0,1,0,
0.44603527836660234,0.029730708379528285,5.0,1.0,1.0,True,True,True,True,False,0,True,0.029297319882796605,1,0,0,0.36882552064961754
0.23348632270572964,-0.2951165493816568,5.0,2.0,4.0,True,True,True,True,False,2,False,-0.3497228081082937,0,0,1,0.20984456872614804
-0.11860772037452273,1.0625819426478647,5.0,2.0,1.0,True,True,True,True,False,0,False,0.7239585682061542,0,1,0,-0.1262524858303602
-0.48781985924423465,0.5557594239460241,3.0,3.0,4.0,True,True,True,True,True,2,True,0.4419638019426725,0,1,0,-0.6690788784092938
-0.17310939414426885,1.231983362475688,5.0,2.0,1.0,True,True,True,True,False,3,False,0.8028905904033293,1,0,0,-0.19008287099610235
0.744060251887815,-1.4436194870724142,3.0,2.0,3.0,True,True,True,True,False,0,True,,0,1,0,0.5562158729908273
-0.7330090080458842,0.8652693590311176,4.0,4.0,2.0,True,True,True,True,False,3,False,0.6234054711019121,1,0,0,-1.3205403591505929
0.5700482897758017,0.8216063503316133,3.0,4.0,2.0,True,True,True,True,True,3,False,0.5997187218897821,1,0,0,0.45110637670618664
0.5548912939428825,0.7572172299076608,5.0,3.0,3.0,True,True,True,True,False,0,False,0.5637314383910496,1,0,0,0.44140563575532915
-0.5955658957669926,-0.7662901559174463,5.0,4.0,4.0,True,True,True,True,False,3,False,-1.4536749155920972,0,1,0,-0.9052664624712473
-1.6609561926299095,0.7724163785055895,3.0,3.0,4.0,True,True,True,True,True,2,True,0.5723438011635056,1,0,0,
0.7036396397335867,-0.5333286601346484,5.0,4.0,1.0,True,True,True,True,True,3,False,-0.7621300380998546,0,1,0,0.5327669270126956
0.045473128249102344,0.5234266896558849,4.0,1.0,1.0,True,True,True,True,True,1,True,0.4209621985982004,0,1,0,0.044469537259830556
-0.6986119839652913,0.45516869504336877,3.0,3.0,4.0,True,True,True,True,False,0,True,0.3751218355133094,0,1,0,-1.199356754579871
-0.27303979285758834,-1.1153178773571544,3.0,2.0,1.0,True,True,True,True,True,2,True,,0,0,1,-0.31888353865174435
-0.8764610339000835,1.4555490209434028,3.0,1.0,3.0,True,True,True,True,True,1,False,0.8983503700296765,1,0,0,-2.0911986576994073
-1.2816151280343493,-1.1620207157762443,5.0,1.0,1.0,True,True,True,True,True,3,True,,0,1,0,
-1.703418320991515,-0.9354152275889438,5.0,2.0,2.0,True,True,True,True,False,0,False,-2.739776617171268,0,0,1,
-0.0795600542838525,1.3969632118022959,3.0,1.0,3.0,True,True,True,True,True,1,True,0.8742026077342615,1,0,0,-0.08290352137574716
